                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240909"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     450                                     1550                  5.6461607831035383E+007                  4.2216536925091512E+000                  5.9967992191519288E+000                  3.4076425418682504E+001                 -8.0025939750592610E+000                  2.1032314056373511E-001                  9.9999492213916585E-001                  1.9776673577410997E-001                  3.5020622592877304E-002                  7.8168976111791788E-008                  9.9999492213916585E-001                  1.9776673577410997E-001                  3.5020622592877304E-002                  7.8168976111791788E-008                  3.3353065837659659E+000                  2.0710701096417523E+000                  1.0552492385652241E+000                  3.3604764061888859E+000                 -1.0444736661812883E+000                  3.3352884698178982E+000                  2.0710701096417523E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4590966918407350E+031                  1.6737246117776863E+032                  1.5474822859525198E+033                  1.5620782369456549E+033                  1.6810013591476206E+033                  1.7077056542523770E+033                  8.1513988802838766E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6216873224098847E+000                  3.3641303572185133E+000                  1.9613436946539846E+000                  1.2932997463169975E+000                  0.0000000000000000E+000                  1.9864444342476379E+001                  3.9432133240422869E+000                  8.1106980325811797E+000                  1.3442065880647611E+000                  4.9999999999999994E-001                  4.0994818294926816E+000                  0.0000000000000000E+000                  9.6615245409391115E-001                  1.4253050727060297E-002                  3.5161473462478352E-004                  2.1842064299423597E-003                  8.8839373519188775E-003                  3.4346955165039916E+000                  2.4386343995019568E+000                                        1                                        5 
                                     460                                     1583                  5.6635961508626267E+007                  4.2239587467596884E+000                  5.9951184645454285E+000                  3.4076303679612060E+001                 -8.0245942538857662E+000                  2.1594140433552175E-001                  9.9999520516722595E-001                  2.0549946865579433E-001                  3.5939574773940976E-002                  7.8190896452118429E-008                  9.9999520516722595E-001                  2.0549946865579433E-001                  3.5939574773940976E-002                  7.8190896452118429E-008                  3.3206095141835412E+000                  2.1074623120561786E+000                  1.1260058565885345E+000                  3.3490191978799388E+000                 -9.4198242881609118E-001                  3.3205857892922745E+000                  2.1074623120561786E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9981953365141209E+031                  1.7541177343510226E+032                  1.5923043891043524E+033                  1.6063893212752987E+033                  1.7251166001627907E+033                  1.7527074012066808E+033                  8.3543968636140820E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6229865420187739E+000                  3.3520034347820449E+000                  1.9526817942179715E+000                  1.3105018081185817E+000                  0.0000000000000000E+000                  1.9844783454513070E+001                  3.9226487435953086E+000                  8.1131869202039990E+000                  1.3473586390907408E+000                  5.0000000000000011E-001                  4.1289403945027425E+000                  0.0000000000000000E+000                  9.5584791757121479E-001                  2.4234329474281013E-002                  4.1531399896387538E-004                  2.1842064299423601E-003                  8.8839373519188775E-003                  3.4298205269620077E+000                  2.4395629397360450E+000                                        1                                        5 
                                     470                                     1578                  5.6847191086058453E+007                  4.2873401432509821E+000                  5.9931652819859051E+000                  3.4076162165374797E+001                 -8.0424246564908124E+000                  2.2405524519436915E-001                  9.9999553927359297E-001                  2.1350777935793103E-001                  3.6860717843891978E-002                  7.8216373471289125E-008                  9.9999553927359297E-001                  2.1350777935793103E-001                  3.6860717843891978E-002                  7.8216373471289125E-008                  3.3065059998382398E+000                  2.1445608141258057E+000                  1.1923834247665797E+000                  3.3385454720154004E+000                 -8.6712191699937957E-001                  3.3064768812071899E+000                  2.1445608141258057E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3462909440428860E+031                  1.8487881972221347E+032                  1.6369910875003651E+033                  1.6513091666816707E+033                  1.7700368807098056E+033                  1.7980105990049362E+033                  8.5664296484589564E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6241271991180253E+000                  3.3413182436869477E+000                  1.9450578844719213E+000                  1.3256081133734166E+000                  0.0000000000000000E+000                  1.9825940792881649E+001                  3.9029657721904480E+000                  8.1157999002452073E+000                  1.3513630244834773E+000                  5.0000000000000000E-001                  4.1667776444824494E+000                  0.0000000000000000E+000                  9.4284000761576003E-001                  3.6771516072414349E-002                  5.4229661480380124E-004                  2.1842064299423601E-003                  8.8839373519188775E-003                  3.4241068761327731E+000                  2.4403347559465116E+000                                        1                                        5 
                                     480                                     1559                  5.7083370772177532E+007                  4.4006967717161958E+000                  5.9910704266612367E+000                  3.4076010335230720E+001                 -8.0593496234684263E+000                  2.3160134196181101E-001                  9.9999571169021140E-001                  2.2258837268864903E-001                  3.7804835479685078E-002                  7.8243716388334032E-008                  9.9999571169021140E-001                  2.2258837268864903E-001                  3.7804835479685078E-002                  7.8243716388334032E-008                  3.2930268146806179E+000                  2.1814514081942860E+000                  1.2514590563417465E+000                  3.3290289169503420E+000                 -7.9780022383402094E-001                  3.2929915796307743E+000                  2.1814514081942860E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9160546538519220E+031                  1.9260128233611722E+032                  1.6799104293726916E+033                  1.6942214762122568E+033                  1.8137496481432258E+033                  1.8424088215347922E+033                  8.7755834114284426E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6252254108556139E+000                  3.3314257465460382E+000                  1.9379152124262884E+000                  1.3397416273206044E+000                  0.0000000000000000E+000                  1.9808216782986328E+001                  3.8844916557625107E+000                  8.1184595457767248E+000                  1.3560725373975295E+000                  5.0000000000000000E-001                  4.2118798037185208E+000                  0.0000000000000000E+000                  9.2765491172233905E-001                  5.1326249313861601E-002                  7.5743356150471453E-004                  2.1842064299423605E-003                  8.8839373519188775E-003                  3.4179361297166584E+000                  2.4407510432273738E+000                                        1                                        5 
                                     490                                     1548                  5.7339638023536399E+007                  4.4579099755247036E+000                  5.9888783743144947E+000                  3.4075851403625137E+001                 -8.0747246299200359E+000                  2.4015260876463357E-001                  9.9999602603729953E-001                  2.3208434929256841E-001                  3.9526550530498562E-002                  7.8272363298663759E-008                  9.9999602603729953E-001                  2.3208434929256841E-001                  3.9526550530498562E-002                  7.8272363298663759E-008                  3.2798183656272442E+000                  2.2186320816567946E+000                  1.3028133861318807E+000                  3.3201843212520683E+000                 -7.4638604693739485E-001                  3.2797774772059443E+000                  2.2186320816567946E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4188367201861818E+031                  2.0095590120294272E+032                  1.7217163681191535E+033                  1.7359508038357747E+033                  1.8556227919903424E+033                  1.8848561419865297E+033                  8.9791522815659064E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6262109080158273E+000                  3.3223190066780459E+000                  1.9313908481718656E+000                  1.3526314242238688E+000                  0.0000000000000000E+000                  1.9792083456949797E+001                  3.8676253110185739E+000                  8.1211185427726686E+000                  1.3611107641459630E+000                  5.0000000000000000E-001                  4.2608661650919659E+000                  0.0000000000000000E+000                  9.1154106038496907E-001                  6.6677502988576720E-002                  1.0702110492605472E-003                  2.1842064299423601E-003                  8.8839373519188775E-003                  3.4114478613708661E+000                  2.4407113856804603E+000                                        1                                        5 
                                     500                                     1537                  5.7634785483314022E+007                  4.4368939320306380E+000                  5.9864518427251801E+000                  3.4075675403585933E+001                 -8.0942778120682437E+000                  2.5279771428450815E-001                  9.9999618865060291E-001                  2.4458310273725176E-001                  4.2212535862416835E-002                  7.8304085484660395E-008                  9.9999618865060291E-001                  2.4458310273725176E-001                  4.2212535862416835E-002                  7.8304085484660395E-008                  3.2626614744403111E+000                  2.2583528620505500E+000                  1.3517198004332296E+000                  3.3084884318460244E+000                 -6.9546251221759525E-001                  3.2626136462180764E+000                  2.2583528620505500E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9540646104224401E+031                  2.1132906726396005E+032                  1.7639324475329809E+033                  1.7781905786806179E+033                  1.8994508412592035E+033                  1.9292425420979408E+033                  9.1856592461184605E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6274279496808068E+000                  3.3105719141189973E+000                  1.9230832185623821E+000                  1.3690706834036341E+000                  0.0000000000000000E+000                  1.9775627940892587E+001                  3.8503152893020443E+000                  8.1239326996864243E+000                  1.3664052677187872E+000                  5.0000000000000000E-001                  4.3131838006264411E+000                  0.0000000000000000E+000                  8.9474867544722825E-001                  8.2552973987478351E-002                  1.5234031683345676E-003                  2.1842064299423597E-003                  8.8839373519188775E-003                  3.4042396493412159E+000                  2.4400235629955631E+000                                        1                                        5 
                                     510                                     1524                  5.7962993230899177E+007                  4.5403888597765700E+000                  5.9838900127775734E+000                  3.4075489512716615E+001                 -8.1187060360825285E+000                  2.5750623573910375E-001                  9.9999634536142012E-001                  2.6083611834756137E-001                  4.2230607942320614E-002                  7.8337594547529409E-008                  9.9999634536142012E-001                  2.6083611834756137E-001                  4.2230607942320614E-002                  7.8337594547529409E-008                  3.2416688395339239E+000                  2.2999868041053970E+000                  1.3833817975738281E+000                  3.2940664579249797E+000                 -6.3824242156429245E-001                  3.2416115728964736E+000                  2.2999868041053970E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0400324649094264E+032                  2.2177984361611748E+032                  1.8062160054260405E+033                  1.8207218044971315E+033                  1.9431602301860297E+033                  1.9738241222615452E+033                  9.3983867647419594E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6290075815404874E+000                  3.2959488815870110E+000                  1.9126124385770280E+000                  1.3898263525050192E+000                  0.0000000000000000E+000                  1.9760735074956830E+001                  3.8349720650593992E+000                  8.1272039801527463E+000                  1.3747117418317558E+000                  5.0000000000000000E-001                  4.3970495971215469E+000                  0.0000000000000000E+000                  8.6865224590147117E-001                  1.0719300793157503E-001                  2.3026336184124399E-003                  2.1842064299423601E-003                  8.8839373519188775E-003                  3.3965885795274868E+000                  2.4384214165240010E+000                                        1                                        5 
                                     520                                     1526                  5.8316057718938604E+007                  4.5981840189542602E+000                  5.9812891028961888E+000                  3.4075300704706919E+001                 -8.1441757315296570E+000                  2.7168153070436352E-001                  9.9999685135911143E-001                  2.7972155788132247E-001                  4.5135642356662148E-002                  7.8371662120562408E-008                  9.9999685135911143E-001                  2.7972155788132247E-001                  4.5135642356662148E-002                  7.8371662120562408E-008                  3.2191231521731507E+000                  2.3398984267209935E+000                  1.4117243179405545E+000                  3.2789297448255272E+000                 -5.9644356800833609E-001                  3.2190567395251080E+000                  2.3398984267209935E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1049270542416094E+032                  2.3263957224038356E+032                  1.8476815541688738E+033                  1.8620739534427154E+033                  1.9845007873640622E+033                  2.0154477667442002E+033                  9.5981011220101031E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6305974632713740E+000                  3.2806083239002093E+000                  1.9017623962718542E+000                  1.4113376291056774E+000                  0.0000000000000000E+000                  1.9746301740990202E+001                  3.8199036716010704E+000                  8.1302966296184405E+000                  1.3820633191504228E+000                  4.9999999999999994E-001                  4.4731551370288534E+000                  0.0000000000000000E+000                  8.4582015978161418E-001                  1.2852567155715436E-001                  3.2768274169457014E-003                  2.1842064299423605E-003                  8.8839373519188792E-003                  3.3887733317319109E+000                  2.4357206298217080E+000                                        1                                        5 
                                     530                                     1541                  5.8726194924140848E+007                  4.5815902138985001E+000                  5.9784739081247213E+000                  3.4075096248552370E+001                 -8.1816424461694872E+000                  2.7385225592973567E-001                  9.9999712126954532E-001                  3.0920754412537393E-001                  4.5806342189785340E-002                  7.8408570686145510E-008                  9.9999712126954532E-001                  3.0920754412537393E-001                  4.5806342189785340E-002                  7.8408570686145510E-008                  3.1860391549750231E+000                  2.3864598350186759E+000                  1.4135123979964173E+000                  3.2562717018739114E+000                 -5.5398633754380833E-001                  3.1859601238191528E+000                  2.3864598350186759E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1810026913637313E+032                  2.4436064938907902E+032                  1.8897160177863697E+033                  1.9042305078804350E+033                  2.0271134638196971E+033                  2.0586234489814787E+033                  9.8075806540129651E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6329323990709628E+000                  3.2579957327593214E+000                  1.8857862291022327E+000                  1.4430855072903654E+000                  0.0000000000000000E+000                  1.9733780002529905E+001                  3.8071921618670879E+000                  8.1343411794580263E+000                  1.3942198383450759E+000                  5.0000000000000000E-001                  4.6030554534378343E+000                  0.0000000000000000E+000                  8.0855370216762756E-001                  1.6330502043470715E-001                  5.0286280559938643E-003                  2.1842064299423601E-003                  8.8839373519188775E-003                  3.3802680130176679E+000                  2.4312569614883026E+000                                        1                                        5 
                                     540                                     1543                  5.9193199403337903E+007                  4.6995805753966522E+000                  5.9755728611586978E+000                  3.4074885456552281E+001                 -8.2283869549503006E+000                  2.7385791739382781E-001                  9.9999745822010966E-001                  3.5219279307657814E-001                  4.5829566675217835E-002                  7.8446630516308876E-008                  9.9999745822010966E-001                  3.5219279307657814E-001                  4.5829566675217835E-002                  7.8446630516308876E-008                  3.1441801609581677E+000                  2.4338165235901044E+000                  1.4040814617768462E+000                  3.2280460244573854E+000                 -5.1905765823158323E-001                  3.1440858431607648E+000                  2.4338165235901044E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2420527986708198E+032                  2.5843475497830993E+032                  1.9314815159842361E+033                  1.9461707708513249E+033                  2.0687316849880343E+033                  2.1007504655153131E+033                  1.0008373923213367E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6359351437711931E+000                  3.2296904943143936E+000                  1.8656281204793086E+000                  1.4831909325361257E+000                  0.0000000000000000E+000                  1.9722424526443074E+001                  3.7960133028641292E+000                  8.1390012575068660E+000                  1.4099182392897265E+000                  4.9999999999999983E-001                  4.7787216388204428E+000                  0.0000000000000000E+000                  7.6132126369289421E-001                  2.0699835449442883E-001                  7.9243310059345963E-003                  2.1842064299423601E-003                  8.8839373519188757E-003                  3.3714223266335508E+000                  2.4243273317674796E+000                                        1                                        5 
                                     550                                     1552                  5.9710838309393086E+007                  4.7680806442602952E+000                  5.9727341852478331E+000                  3.4074679097391538E+001                 -8.2880198368721558E+000                  2.7385793569073469E-001                  9.9999798158207320E-001                  4.1743084546444120E-001                  4.5851351481393840E-002                  7.8483914412447840E-008                  9.9999798158207320E-001                  4.1743084546444120E-001                  4.5851351481393840E-002                  7.8483914412447840E-008                  3.0900127657830585E+000                  2.4787535827449743E+000                  1.4190543250270864E+000                  3.1924782706447741E+000                 -4.8160017756108120E-001                  3.0898962916185813E+000                  2.4787535827449743E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3183166269913393E+032                  2.7356338231069694E+032                  1.9722118685625788E+033                  1.9865386179763731E+033                  2.1085422203746718E+033                  2.1409599616339397E+033                  1.0208399429306130E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6399061688537309E+000                  3.1941970158680806E+000                  1.8399393310910761E+000                  1.5343621521518480E+000                  0.0000000000000000E+000                  1.9712935224740658E+001                  3.7871016714723211E+000                  8.1443696719140455E+000                  1.4297273218708648E+000                  4.9999999999999978E-001                  5.0141883933885714E+000                  0.0000000000000000E+000                  7.0315623870854138E-001                  2.6004995899627642E-001                  1.2618311353277631E-002                  2.1842064299423601E-003                  8.8839373519188775E-003                  3.3626823561926695E+000                  2.4143591455471793E+000                                        1                                        5 
                                     560                                     1526                  6.0335710328691363E+007                  4.7766273436355950E+000                  5.9697894803543843E+000                  3.4074464926727480E+001                 -8.3585592079049427E+000                  2.7877339522135569E-001                  9.9999846785340585E-001                  5.1264544147123936E-001                  4.6693951856961083E-002                  7.8522626833583852E-008                  9.9999846785340585E-001                  5.1264544147123936E-001                  4.6693951856961083E-002                  7.8522626833583852E-008                  3.0240690052350403E+000                  2.5179305224632005E+000                  1.5270664167212209E+000                  3.1523491200890623E+000                 -4.4472006641199624E-001                  3.0239214111222998E+000                  2.5179305224632005E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4123502434114033E+032                  2.9004918220132547E+032                  2.0131764570546867E+033                  2.0278367289503234E+033                  2.1482704547100953E+033                  2.1812471925804689E+033                  1.0405963162323073E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6450670999995780E+000                  3.1542851951217008E+000                  1.8096615584261913E+000                  1.5947035268175631E+000                  0.0000000000000000E+000                  1.9704583378553004E+001                  3.7797004760864721E+000                  8.1507412101930861E+000                  1.4547418666496799E+000                  5.0000000000000011E-001                  5.3359749361685553E+000                  0.0000000000000000E+000                  6.3206210136176910E-001                  3.2301878911006637E-001                  2.0605958885923495E-002                  2.1842064299423601E-003                  8.8839373519188775E-003                  3.3535398920924737E+000                  2.3993790691804553E+000                                        1                                        5 
                                     570                                     1504                  6.1098162152586237E+007                  4.8573274171323702E+000                  5.9667210275856846E+000                  3.4074241643359386E+001                 -8.4240277461644890E+000                  2.8562766230641551E-001                  9.9999880227854521E-001                  6.3390476275331187E-001                  4.7854101311325600E-002                  7.8563008554013443E-008                  9.9999880227854521E-001                  6.3390476275331187E-001                  4.7854101311325600E-002                  7.8563008554013443E-008                  2.9560471777024158E+000                  2.5521475288437410E+000                  1.6910512788131795E+000                  3.1170777982447619E+000                 -4.1357434367075047E-001                  2.9558617154552014E+000                  2.5521475288437410E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5111863487421977E+032                  3.1216109450903361E+032                  2.0543958643908612E+033                  2.0687385280507710E+033                  2.1881576781701516E+033                  2.2222299259236810E+033                  1.0610458380124377E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6510738435888941E+000                  3.1193689436486465E+000                  1.7801899455110315E+000                  1.6534234692797836E+000                  0.0000000000000000E+000                  1.9700288990591105E+001                  3.7766624903933903E+000                  8.1590253330741085E+000                  1.4882892564347006E+000                  4.9999999999999994E-001                  5.8169161978706025E+000                  0.0000000000000000E+000                  5.4089270371820886E-001                  3.9992784517712793E-001                  3.4821417199334577E-002                  2.1842064299423601E-003                  8.8839373519188775E-003                  3.3440019659176365E+000                  2.3774875353009390E+000                                        1                                        5 
                                     580                                     1508                  6.1961788128636137E+007                  5.0430722961551107E+000                  5.9636456892479677E+000                  3.4074017743703770E+001                 -8.4621727744598321E+000                  2.9060764618197527E-001                  9.9999901164535931E-001                  7.7010586861919650E-001                  4.8728808345617158E-002                  7.8603524867197547E-008                  9.9999901164535931E-001                  7.7010586861919650E-001                  4.8728808345617158E-002                  7.8603524867197547E-008                  2.9103949526353379E+000                  2.5766576034947781E+000                  1.8818117308782025E+000                  3.1027833171840626E+000                 -3.4935417912139810E-001                  2.9101560864867624E+000                  2.5766576034947781E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6246746507404602E+032                  3.3467741439897739E+032                  2.0933137483694687E+033                  2.1077057017519908E+033                  2.2272541604915540E+033                  2.2635088179326454E+033                  1.0799282704461011E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6583695932277318E+000                  3.1057885590993353E+000                  1.7588082539587000E+000                  1.6959629527288305E+000                  0.0000000000000000E+000                  1.9705419084707334E+001                  3.7827136109055566E+000                  8.1702301621767202E+000                  1.5324059695781507E+000                  5.0000000000000011E-001                  6.5544291410036362E+000                  0.0000000000000000E+000                  4.2797984678421175E-001                  4.8772026197446394E-001                  5.9915205620880638E-002                  2.1842064299423601E-003                  8.8839373519188775E-003                  3.3345322396153714E+000                  2.3489400244040151E+000                                        1                                        5 
                                     590                                     1471                  6.2800811514850430E+007                  4.8758789169838108E+000                  5.9607262327370085E+000                  3.4073805086150564E+001                 -8.4434199475610789E+000                  2.9450083955446260E-001                  9.9999910807677472E-001                  9.1446743181317791E-001                  4.9404080222192996E-002                  7.8642015650136551E-008                  9.9999910807677472E-001                  9.1446743181317791E-001                  4.9404080222192996E-002                  7.8642015650136551E-008                  2.9320422652187097E+000                  2.5793971292751063E+000                  2.0846736358044611E+000                  3.1323683040152588E+000                 -2.8479957842617043E-001                  2.9317785869732993E+000                  2.5793971292751063E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7566051261410360E+032                  3.6121886387751597E+032                  2.1287767912367242E+033                  2.1428210037830452E+033                  2.2654216832619277E+033                  2.3374170268927853E+033                  1.0975706187021381E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6694379595966704E+000                  3.1381927982902065E+000                  1.7528736408162588E+000                  1.7076195214605103E+000                  0.0000000000000000E+000                  1.9723824184972919E+001                  3.8001450585868826E+000                  8.1840196303805968E+000                  1.5809158599251825E+000                  5.0000000000000056E-001                  7.5446227081891175E+000                  0.0000000000000000E+000                  3.1266169813917155E-001                  5.6444866184431097E-001                  9.8501444397518109E-002                  2.1842064299423605E-003                  8.8839373519188792E-003                  3.3255966141805251E+000                  2.3189313782853085E+000                                        1                                        5 
                                     600                                     1539                  6.3568682202657625E+007                  4.8432445102502202E+000                  5.9576338806701798E+000                  3.4073579721007022E+001                 -8.3531662053653708E+000                  2.9643712616066908E-001                  4.9755595509579156E-002                  7.8682838415930339E-008                  9.9999949482052275E-001                  9.9633055921042391E-001                  4.9755595509579156E-002                  7.8682838415930339E-008                  9.9999949482052275E-001                  9.9633055921042391E-001                  3.0639380721785692E+000                  2.5454441338719791E+000                  2.2922860981113429E+000                  3.2319119276916544E+000                 -1.7759497414382164E-001                  3.0636889709843365E+000                  2.5454441338719791E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9194182127562009E+032                  3.9268099157353871E+032                  2.1637548733029366E+033                  2.1775746159443701E+033                  2.3028397613020345E+033                  2.4011934313973097E+033                  1.1152475307948606E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7016875959401805E+000                  3.2397439367210557E+000                  1.7391499373446637E+000                  1.7348415632601604E+000                  0.0000000000000000E+000                  1.9761091578942402E+001                  3.8325548316736615E+000                  8.2014624504143843E+000                  1.6307340141884941E+000                  5.0000000000000011E-001                  8.8323001676136723E+000                  0.0000000000000000E+000                  2.0384032330981722E-001                  6.1629820758589893E-001                  1.5547101086151183E-001                  2.1842064299423605E-003                  8.8839373519188775E-003                  3.3157062005244402E+000                  2.2922253578807492E+000                                        1                                        7 
                                     610                                     1523                  6.4008842286684938E+007                  4.4556088274403063E+000                  5.9557024837462018E+000                  3.4073438904864823E+001                 -8.3742277141204475E+000                  2.9842375289544554E-001                  5.0106763293121810E-002                  7.8708356027384708E-008                  9.9923776794098196E-001                  9.9888785059253571E-001                  5.0106763293121810E-002                  7.8708356027384708E-008                  9.9923776794098196E-001                  9.9888785059253571E-001                  3.1265849785539359E+000                  2.4966935430438295E+000                  2.4232421080953346E+000                  3.2826728831719376E+000                 -8.5769984421587855E-002                  3.1263185611756814E+000                  2.4966935430438295E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0514287619865836E+032                  4.1426793877088062E+032                  2.1903527639111697E+033                  2.2040347648798387E+033                  2.3326348642426507E+033                  2.4488414932006153E+033                  1.1293164318168314E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7526366210639859E+000                  3.2891314917101258E+000                  1.6619456645915882E+000                  1.8891092926241091E+000                  0.0000000000000000E+000                  1.9793832173143510E+001                  3.8592096185364348E+000                  8.2144683474657505E+000                  1.6594066432457533E+000                  5.0000000000000011E-001                  9.7442102750294772E+000                  0.0000000000000000E+000                  1.4614275926406434E-001                  6.2698105889562494E-001                  2.0248538099102140E-001                  2.1842064299423601E-003                  8.8839373519188792E-003                  3.3087771312152165E+000                  2.2784857541906383E+000                                        4                                        8 
                                     620                                     1521                  6.4231681317450263E+007                  4.4078175584457178E+000                  5.9547826382775053E+000                  3.4073371823833618E+001                 -8.3911653680198839E+000                  3.0588914719078625E-001                  5.1362988264037984E-002                  7.8720512068739566E-008                  9.9950702133162250E-001                  9.9921768048975246E-001                  5.1362988264037984E-002                  7.8720512068739566E-008                  9.9950702133162250E-001                  9.9921768048975246E-001                  3.1581559475607621E+000                  2.4915689469432332E+000                  2.4581284817542404E+000                  3.3089113458813757E+000                  2.8639852531303338E-003                  3.1578521080417468E+000                  2.4915689469432332E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0945298696369516E+032                  4.2024115965251383E+032                  2.2071183457104220E+033                  2.2203256823793513E+033                  2.3521928478323955E+033                  2.4844552135418237E+033                  1.1364957271797322E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7865008544668788E+000                  3.3203447363902696E+000                  1.6098238201258739E+000                  1.9932859005243353E+000                  0.0000000000000000E+000                  1.9796121871360491E+001                  3.8598229632322854E+000                  8.2174152268606608E+000                  1.6649303402868929E+000                  5.0000000000000011E-001                  9.9378161646293997E+000                  0.0000000000000000E+000                  1.3709725824729874E-001                  6.1240743304158818E-001                  2.2610959814711840E-001                  2.1842064299423605E-003                  8.8839373519188792E-003                  3.3050372466395879E+000                  2.2720322379943712E+000                                        6                                        8 
